"","SMAS_ID","COMID","YEAR","LAT","LONG","NOTES","MILES","BASIN","RECENT_SAMPLE_DATE","PREVIOUS_SAMPLE_DATE_1","PREVIOUS_SAMPLE_DATE_2","PREVIOUS_SAMPLE_DATE_3","PREVIOUS_SAMPLE_DATE_4","PREVIOUS_SAMPLE_DATE_5","PREVIOUS_SAMPLE_DATE_6","PREVIOUS_SAMPLE_DATE_7","X17","X1","wgt","adj_wgt","start","end","matching"
"388","08-OTTR-1.9",15513386,2012,43.724306,-75.353369,NA,0,NA,"7/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,1838,51.7553047522084,226.948685149915,"2008","2013","08-OTTR-1.9_15513386_2012_2008"
"389","11-CAMD-1.2",22288275,2012,43.117,-73.292,NA,0,NA,"7/5/2012",NA,NA,NA,NA,NA,NA,NA,NA,3006,135.614989966005,552.923647481672,"2008","2013","11-CAMD-1.2_22288275_2012_2008"
"390","11-PUTA-1.0",22304473,2012,43.556,-73.992,NA,0,NA,"7/2/2012",NA,NA,NA,NA,NA,NA,NA,NA,3000,352.458888345227,2367.10858195383,"2008","2013","11-PUTA-1.0_22304473_2012_2008"
"391","11-STOE-1.6",22287947,2012,43.207,-73.793,"EPA draw 0.16 miles from recent site",0.16,NA,"7/2/2012",NA,NA,NA,NA,NA,NA,NA,NA,3010,352.458888345227,2367.10858195383,"2008","2013","11-STOE-1.6_22287947_2012_2008"
"392","11-TROD-1.6",22290311,2012,42.931,-73.813,NA,0,NA,"7/24/2012",NA,NA,NA,NA,NA,NA,NA,NA,3002,352.458888345227,2367.10858195383,"2008","2013","11-TROD-1.6_22290311_2012_2008"
"393","11-UHUD-98.3",22304893,2012,43.66167,-73.89861,"EPA draw 0.28 miles from recent site",0.28,NA,"9/5/2012","7/3/2012",NA,NA,NA,NA,NA,NA,NA,3012,82.9591317899174,402.470498042785,"2008","2013","11-UHUD-98.3_22304893_2012_2008"
"394","13-BASC-4.7",6189556,2012,42.412777,-74.035835,NA,0,NA,"7/20/2022",NA,NA,NA,NA,NA,NA,NA,NA,2432,110.590914323561,484.944735914982,"2008","2013","13-BASC-4.7_6189556_2012_2008"
"395","13-BEEC-1.4",6217664,2012,41.287502,-74.0225,NA,0,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2395,495.882965831612,3330.34252470036,"2008","2013","13-BEEC-1.4_6217664_2012_2008"
"396","13-CATS-10.9",6188486,2012,42.278889,-73.959724,NA,0,NA,"9/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,2404,87.0800152985541,422.462679763025,"2008","2013","13-CATS-10.9_6188486_2012_2008"
"397","13-CATS-32.8",900670001,2012,42.470001,-74.245003,NA,0,NA,"9/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,2408,87.0800152985541,422.462679763025,"2008","2013","13-CATS-32.8_900670001_2012_2008"
"398","13-GIDN-4.9",6213094,2012,41.553012,-74.043207,NA,0,NA,"7/17/2013","9/12/2012",NA,NA,NA,NA,NA,NA,NA,2430,210.756058784869,859.285605384797,"2008","2013","13-GIDN-4.9_6213094_2012_2008"
"399","13-IDLE-0.8",6217730,2012,41.443981,-74.027293,NA,0,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2414,210.756058784869,859.285605384797,"2008","2013","13-IDLE-0.8_6217730_2012_2008"
"400","13-KIND-12.1",6188274,2012,42.405143,-73.648671,"Historic site 0.22 miles from recent site",0.22,NA,"9/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,2413,87.0800152985541,422.462679763025,"2008","2013","13-KIND-12.1_6188274_2012_2008"
"401","13-KIND-24.4",6188122,2012,42.494446,-73.546944,"Historic site 0.34 miles from recent site",0.34,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2440,110.590914323561,484.944735914982,"2008","2013","13-KIND-24.4_6188122_2012_2008"
"402","13-LONG-2.0",6203300,2012,41.253445,-74.308281,NA,0,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2431,110.590914323561,484.944735914982,"2008","2013","13-LONG-2.0_6203300_2012_2008"
"403","13-LONG-5.9",6202996,2012,41.21269,-74.335577,NA,0,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2415,110.590914323561,484.944735914982,"2008","2013","13-LONG-5.9_6202996_2012_2008"
"404","13-MNGO_S-1.1",6230336,2012,41.194994,-74.039176,NA,0,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2411,110.590914323561,484.944735914982,"2008","2013","13-MNGO_S-1.1_6230336_2012_2008"
"405","13-MURS-3.5",6188444,2012,42.318492,-73.814871,"Historic site 0.18 miles from recent site",0.18,NA,"9/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,2444,210.756058784869,859.285605384797,"2008","2013","13-MURS-3.5_6188444_2012_2008"
"406","13-MUSC_T4-1.6",6227202,2012,41.374622,-73.758651,NA,0,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2419,495.882965831612,3330.34252470036,"2008","2013","13-MUSC_T4-1.6_6227202_2012_2008"
"407","13-MUSC-3.8",6227578,2012,41.286945,-73.753334,NA,0,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2439,110.590914323561,484.944735914982,"2008","2013","13-MUSC-3.8_6227578_2012_2008"
"408","13-NORM-16.9",6185846,2012,42.678333,-73.906113,"Historic site 0.21 miles from recent site",0.21,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2428,87.0800152985541,422.462679763025,"2008","2013","13-NORM-16.9_6185846_2012_2008"
"409","13-NORM-7.5",6186102,2012,42.648429,-73.849179,NA,0,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2412,87.0800152985541,422.462679763025,"2008","2013","13-NORM-7.5_6186102_2012_2008"
"410","13-PEEK-8.2",6227256,2012,41.372792,-73.832949,"Historic site 0.35 miles fromr recent site",0.35,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2445,110.590914323561,484.944735914982,"2008","2013","13-PEEK-8.2_6227256_2012_2008"
"411","13-POCA-3.1",6228372,2012,41.108407,-73.845391,NA,0,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2407,110.590914323561,484.944735914982,"2008","2013","13-POCA-3.1_6228372_2012_2008"
"412","13-POCH-3.6",6203296,2012,41.275555,-74.471947,NA,0,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2399,87.0800152985541,422.462679763025,"2008","2013","13-POCH-3.6_6203296_2012_2008"
"413","13-ROND-51.2",6199784,2012,41.887779,-74.465836,NA,0,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2403,210.756058784869,859.285605384797,"2008","2013","13-ROND-51.2_6199784_2012_2008"
"414","13-RUTG-1.5",6202366,2012,41.335792,-74.487986,NA,0,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2443,87.0800152985541,422.462679763025,"2008","2013","13-RUTG-1.5_6202366_2012_2008"
"415","13-SKIL-4.7",6189672,2012,42.00888,-74.064708,NA,0,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2433,210.756058784869,859.285605384797,"2008","2013","13-SKIL-4.7_6189672_2012_2008"
"416","13-SPRO-16.4",6211910,2012,41.71605,-73.755239,NA,0,NA,"9/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,2422,110.590914323561,484.944735914982,"2008","2013","13-SPRO-16.4_6211910_2012_2008"
"417","13-TAGH-9.4",6188732,2012,42.125539,-73.721999,NA,0,NA,"7/17/2013","9/11/2012",NA,NA,NA,NA,NA,NA,NA,2436,210.756058784869,859.285605384797,"2008","2013","13-TAGH-9.4_6188732_2012_2008"
"418","13-TINW-1.6",6200104,2012,41.561111,-74.183334,NA,0,NA,"7/18/2013","9/13/2012",NA,NA,NA,NA,NA,NA,NA,2442,210.756058784869,859.285605384797,"2008","2013","13-TINW-1.6_6200104_2012_2008"
"419","13-TMIL-6.0",6189534,2012,42.47528,-74.13167,NA,0,NA,"9/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,2420,210.756058784869,859.285605384797,"2008","2013","13-TMIL-6.0_6189534_2012_2008"
"420","13-WALK_T47-0.5",6201806,2012,41.4575,-74.326942,NA,0,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2394,210.756058784869,859.285605384797,"2008","2013","13-WALK_T47-0.5_6201806_2012_2008"
"421","02-ALGY-21.1",8969870,2011,42.154537,-78.703545,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1665,30.8331799234452,149.585042807065,"2008","2013","02-ALGY-21.1_8969870_2011_2008"
"422","02-BIGI-0.7",15444827,2011,42.268,-79.476,NA,0,NA,"7/26/2011",NA,NA,NA,NA,NA,NA,NA,NA,1727,197.648897746884,1327.40701835304,"2008","2013","02-BIGI-0.7_15444827_2011_2008"
"423","02-BLHL-0.5",8969208,2011,42.112,-78.436,NA,0,NA,"7/19/2012","7/28/2011",NA,NA,NA,NA,NA,NA,NA,1658,60.1172926214525,245.107658978621,"2008","2013","02-BLHL-0.5_8969208_2011_2008"
"424","02-BOYC-0.9",8969660,2011,42.337,-78.48,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1650,197.648897746884,1327.40701835304,"2008","2013","02-BOYC-0.9_8969660_2011_2008"
"425","02-CASS-2.3",15444961,2011,42.096531,-79.156738,NA,0,NA,"9/16/2021",NA,NA,NA,NA,NA,NA,NA,NA,1648,30.8331799234452,149.585042807065,"2008","2013","02-CASS-2.3_15444961_2011_2008"
"426","02-CHRY_T2-2.6",15444789,2011,42.297,-79.145,NA,0,NA,"7/26/2011",NA,NA,NA,NA,NA,NA,NA,NA,1643,197.648897746884,1327.40701835304,"2008","2013","02-CHRY_T2-2.6_15444789_2011_2008"
"427","02-FIVE-9.3",8968978,2011,42.193,-78.472,NA,0,NA,"7/28/2011",NA,NA,NA,NA,NA,NA,NA,NA,1654,60.1172926214525,245.107658978621,"2008","2013","02-FIVE-9.3_8968978_2011_2008"
"428","02-FORA_W-0.5",8969780,2011,42.059,-78.501,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1662,60.1172926214525,245.107658978621,"2008","2013","02-FORA_W-0.5_8969780_2011_2008"
"429","02-FREN-3.4",9049197,2011,42.037,-79.722,NA,0,NA,"7/26/2011",NA,NA,NA,NA,NA,NA,NA,NA,1657,36.9037966496173,161.824341809389,"2008","2013","02-FREN-3.4_9049197_2011_2008"
"430","02-ISCH-15.1",8968636,2011,42.336643,-78.463852,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1666,36.9037966496173,161.824341809389,"2008","2013","02-ISCH-15.1_8968636_2011_2008"
"431","02-LEON-1.8",8969458,2011,42.035,-78.625,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1655,197.648897746884,1327.40701835304,"2008","2013","02-LEON-1.8_8969458_2011_2008"
"432","02-LVAL-5.7",8969698,2011,42.227,-78.763,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1697,60.1172926214525,245.107658978621,"2008","2013","02-LVAL-5.7_8969698_2011_2008"
"433","02-SLAB-5.4",15444709,2011,42.409,-79.037,NA,0,NA,"7/26/2011",NA,NA,NA,NA,NA,NA,NA,NA,1651,197.648897746884,1327.40701835304,"2008","2013","02-SLAB-5.4_15444709_2011_2008"
"434","02-SOMM-3.2",8968736,2011,42.288,-78.606,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1653,197.648897746884,1327.40701835304,"2008","2013","02-SOMM-3.2_8968736_2011_2008"
"435","02-WANG-31.9",15444871,2011,42.206,-79.017,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1645,30.8331799234452,149.585042807065,"2008","2013","02-WANG-31.9_15444871_2011_2008"
"436","02-WANG-43.4",15444761,2011,42.333,-79.045,NA,0,NA,"7/26/2011",NA,NA,NA,NA,NA,NA,NA,NA,1659,36.9037966496173,161.824341809389,"2008","2013","02-WANG-43.4_15444761_2011_2008"
"437","02-WAYO-2.3",8974650,2011,42.007465,-78.327591,NA,0,NA,"7/28/2011",NA,NA,NA,NA,NA,NA,NA,NA,1646,30.8331799234452,149.585042807065,"2008","2013","02-WAYO-2.3_8974650_2011_2008"
"438","02-WILO-0.8",8968988,2011,42.192,-78.604,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1649,60.1172926214525,245.107658978621,"2008","2013","02-WILO-0.8_8968988_2011_2008"
"439","07-BLAV_T4-4.6",22023542,2011,43.172,-75.646,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2689,773.527091338383,5194.99628702062,"2008","2013","07-BLAV_T4-4.6_22023542_2011_2008"
"440","07-BNUT_T25-1.4",22027256,2011,42.924,-76.082,NA,0,NA,"9/2/2011",NA,NA,NA,NA,NA,NA,NA,NA,2684,773.527091338383,5194.99628702062,"2008","2013","07-BNUT_T25-1.4_22027256_2011_2008"
"441","07-BUXT_T3-1.5",22025552,2011,43.266,-76.232,NA,0,NA,"9/21/2011",NA,NA,NA,NA,NA,NA,NA,NA,2688,773.527091338383,5194.99628702062,"2008","2013","07-BUXT_T3-1.5_22025552_2011_2008"
"442","07-CANA-26.8",21981225,2011,42.94361115,-77.2216568,NA,0,NA,"8/31/2011",NA,NA,NA,NA,NA,NA,NA,NA,2678,135.425219504655,593.843967297064,"2008","2013","07-CANA-26.8_21981225_2011_2008"
"443","07-CASC-0.8",21984069,2011,42.4458313,-76.50027466,NA,0,NA,"9/1/2011",NA,NA,NA,NA,NA,NA,NA,NA,2687,135.425219504655,593.843967297064,"2008","2013","07-CASC-0.8_21984069_2011_2008"
"444","07-CHIT-32.0",22026472,2011,42.958,-75.832,NA,0,NA,"9/2/2011",NA,NA,NA,NA,NA,NA,NA,NA,2680,135.425219504655,593.843967297064,"2008","2013","07-CHIT-32.0_22026472_2011_2008"
"445","07-FISO-11.2",30821241,2011,43.36,-76.278,NA,0,NA,"9/21/2011",NA,NA,NA,NA,NA,NA,NA,NA,2677,773.527091338383,5194.99628702062,"2008","2013","07-FISO-11.2_30821241_2011_2008"
"446","07-FSHO_E-18.4",22022878,2011,43.461,-75.597,NA,0,NA,"9/22/2011",NA,NA,NA,NA,NA,NA,NA,NA,2693,110.170549274798,534.484810527684,"2008","2013","07-FSHO_E-18.4_22022878_2011_2008"
"447","07-FSHO_W-19.5",22022956,2011,43.436,-75.89,NA,0,NA,"9/21/2011",NA,NA,NA,NA,NA,NA,NA,NA,2665,135.425219504655,593.843967297064,"2008","2013","07-FSHO_W-19.5_22022956_2011_2008"
"448","07-GLNK_T19-0.1",21983441,2011,42.394,-76.971,NA,0,NA,"9/20/2011",NA,NA,NA,NA,NA,NA,NA,NA,2664,773.527091338383,5194.99628702062,"2008","2013","07-GLNK_T19-0.1_21983441_2011_2008"
"449","07-GNAR-13.7",21975947,2011,43.08733368,-77.15396118,NA,0,NA,"8/31/2022",NA,NA,NA,NA,NA,NA,NA,NA,2694,110.170549274798,534.484810527684,"2008","2013","07-GNAR-13.7_21975947_2011_2008"
"450","07-INDA_T3-0.5",21978133,2011,42.7,-76.865,NA,0,NA,"9/1/2011",NA,NA,NA,NA,NA,NA,NA,NA,2675,259.225130094749,1056.90163371195,"2008","2013","07-INDA_T3-0.5_21978133_2011_2008"
"451","07-MENT-2.4",21981461,2011,42.816,-77.328,NA,0,NA,"9/20/2011",NA,NA,NA,NA,NA,NA,NA,NA,2662,259.225130094749,1056.90163371195,"2008","2013","07-MENT-2.4_21981461_2011_2008"
"452","07-POBK_T4-1.5",21979267,2011,42.972,-76.927,NA,0,NA,"8/31/2011",NA,NA,NA,NA,NA,NA,NA,NA,2670,773.527091338383,5194.99628702062,"2008","2013","07-POBK_T4-1.5_21979267_2011_2008"
"453","07-PUTN_T36-9.7",21979307,2011,42.947,-76.487,NA,0,NA,"9/21/2011",NA,NA,NA,NA,NA,NA,NA,NA,2683,773.527091338383,5194.99628702062,"2008","2013","07-PUTN_T36-9.7_21979307_2011_2008"
"454","07-RATG-0.7",21977559,2011,42.859,-76.155,"EPA draw 0.43 miles from recent site",0.43,NA,"9/2/2011",NA,NA,NA,NA,NA,NA,NA,NA,2668,135.425219504655,593.843967297064,"2008","2013","07-RATG-0.7_21977559_2011_2008"
"455","07-SENP_T33-0.7",21982215,2011,42.749,-77.346,NA,0,NA,"9/20/2011",NA,NA,NA,NA,NA,NA,NA,NA,2674,259.225130094749,1056.90163371195,"2008","2013","07-SENP_T33-0.7_21982215_2011_2008"
"456","07-SMIL_T3-0.9",21979101,2011,42.506,-76.816,NA,0,NA,"9/1/2011",NA,NA,NA,NA,NA,NA,NA,NA,2660,773.527091338383,5194.99628702062,"2008","2013","07-SMIL_T3-0.9_21979101_2011_2008"
"457","07-SMON-18.8",21978031,2011,42.733,-76.561,NA,0,NA,"7/26/2016","9/1/2011",NA,NA,NA,NA,NA,NA,NA,2667,259.225130094749,1056.90163371195,"2008","2013","07-SMON-18.8_21978031_2011_2008"
"458","07-TGHN-9.6",21982967,2011,42.483,-76.7,NA,0,NA,"8/8/2012","9/1/2011",NA,NA,NA,NA,NA,NA,NA,2671,135.425219504655,593.843967297064,"2008","2013","07-TGHN-9.6_21982967_2011_2008"
"459","07-TKEU-0.3",21981955,2011,42.596,-77.155,NA,0,NA,"9/20/2011",NA,NA,NA,NA,NA,NA,NA,NA,2690,773.527091338383,5194.99628702062,"2008","2013","07-TKEU-0.3_21981955_2011_2008"
"460","07-WEST_T23-1.8",21981603,2011,42.747,-77.21,NA,0,NA,"9/20/2011",NA,NA,NA,NA,NA,NA,NA,NA,2682,773.527091338383,5194.99628702062,"2008","2013","07-WEST_T23-1.8_21981603_2011_2008"
"461","01-CATT-46.9",15581595,2010,42.5113,-78.584965,"Cattaraugus Creek",0,NA,"9/16/2020","8/25/2010",NA,NA,NA,NA,NA,NA,NA,2575,76.0460015421734,368.931924123159,"2008","2013","01-CATT-46.9_15581595_2010_2008"
"462","01-ELLI-28.4",15569069,2010,42.93486786,-78.55231476,"Ellicott Creek",0,NA,"8/25/2010",NA,NA,NA,NA,NA,NA,NA,NA,2576,76.0460015421734,368.931924123159,"2008","2013","01-ELLI-28.4_15569069_2010_2008"
"463","01-HAMP-1.2",15575523,2010,42.69138718,-78.83416748,"Hampton Brook",0,NA,"9/2/2010",NA,NA,NA,NA,NA,NA,NA,NA,2580,122.509691934728,499.491285833417,"2008","2013","01-HAMP-1.2_15575523_2010_2008"
"464","01-HYCK-0.9",9840078,2010,42.489222,-79.311322,"Hyde Creek",0,NA,"9/1/2010",NA,NA,NA,NA,NA,NA,NA,NA,2585,349.098160563317,2344.53798482257,"2008","2013","01-HYCK-0.9_9840078_2010_2008"
"465","01-MURD_T4-1.2",15567753,2010,43.008063,-78.423572,"Murder Creek",0,NA,"8/31/2010",NA,NA,NA,NA,NA,NA,NA,NA,2582,122.509691934728,499.491285833417,"2008","2013","01-MURD_T4-1.2_15567753_2010_2008"
"466","01-SABO_N-0.6",15574827,2010,42.868622,-78.685615,"Slate Bottom Creek",0,NA,"8/25/2010",NA,NA,NA,NA,NA,NA,NA,NA,2588,122.509691934728,499.491285833417,"2008","2013","01-SABO_N-0.6_15574827_2010_2008"
"467","01-SPEN-1.5",15576193,2010,42.577836,-78.621276,"Spencer Brook",0,NA,"8/25/2010",NA,NA,NA,NA,NA,NA,NA,NA,2589,122.509691934728,499.491285833417,"2008","2013","01-SPEN-1.5_15576193_2010_2008"
"468","01-TEES_T4-1.4",15575997,2010,42.620972,-78.811098,"Historical site 0.32 miles from recent site",0.32,NA,"8/25/2010",NA,NA,NA,NA,NA,NA,NA,NA,2577,122.509691934728,499.491285833417,"2008","2013","01-TEES_T4-1.4_15575997_2010_2008"
"469","01-TONA-34.4",15567303,2010,43.087013,-78.537031,"Historical site 0.13 miles from recent site",0.13,NA,"8/31/2010",NA,NA,NA,NA,NA,NA,NA,NA,2574,76.0460015421734,368.931924123159,"2008","2013","01-TONA-34.4_15567303_2010_2008"
"470","03-JEDO-1.4",15559951,2010,43.27957,-78.455781,"Jedo Creek",0,NA,"7/21/2015","8/24/2010",NA,NA,NA,NA,NA,NA,NA,2310,103.043560788405,451.849346575356,"2008","2013","03-JEDO-1.4_15559951_2010_2008"
"471","12-BVRC-1.3",3246950,2010,42.64361191,-74.13194275,NA,0,NA,"7/29/2010",NA,NA,NA,NA,NA,NA,NA,NA,2497,85.8831280816473,376.600294172935,"2008","2013","12-BVRC-1.3_3246950_2010_2008"
"472","12-CAYA_T3-0.7",22744831,2010,42.968746,-74.407861,NA,0,NA,"7/29/2010",NA,NA,NA,NA,NA,NA,NA,NA,2493,485.157931176744,3258.31335360332,"2008","2013","12-CAYA_T3-0.7_22744831_2010_2008"
"473","12-FOX-6.1",3246154,2010,42.6614,-74.229246,"Historic site 0.12 from recent site",0.12,NA,"7/29/2010",NA,NA,NA,NA,NA,NA,NA,NA,2481,84.1072006164194,408.040274659539,"2008","2013","12-FOX-6.1_3246154_2010_2008"
"474","12-FULM-3.8",22744741,2010,42.977087,-74.975659,NA,0,NA,"7/29/2010",NA,NA,NA,NA,NA,NA,NA,NA,2496,85.8831280816473,376.600294172935,"2008","2013","12-FULM-3.8_22744741_2010_2008"
"475","12-MCQU-2.7",22744719,2010,42.976968,-74.220136,NA,0,NA,"7/27/2010",NA,NA,NA,NA,NA,NA,NA,NA,2489,180.397655949187,735.509621388992,"2008","2013","12-MCQU-2.7_22744719_2010_2008"
"476","12-MOYR-5.1",22743417,2010,43.015994,-75.135729,NA,0,NA,"7/29/2010",NA,NA,NA,NA,NA,NA,NA,NA,2484,180.397655949187,735.509621388992,"2008","2013","12-MOYR-5.1_22743417_2010_2008"
"477","12-NCHU-3.2",22744897,2010,42.96166611,-74.17333221,NA,0,NA,"10/6/2011","8/11/2011","7/27/2010",NA,NA,NA,NA,NA,NA,2501,85.8831280816473,376.600294172935,"2008","2013","12-NCHU-3.2_22744897_2010_2008"
"478","12-ORSK_T16-0.6",22743247,2010,43.069026,-75.372781,"Historical site 0.20 miles from recent site",0.2,NA,"7/29/2010",NA,NA,NA,NA,NA,NA,NA,NA,2495,180.397655949187,735.509621388992,"2008","2013","12-ORSK_T16-0.6_22743247_2010_2008"
"479","12-ORSK-20.6",22746439,2010,42.943864,-75.454496,"Historic site 0.42 miles from recent site",0.42,NA,"7/28/2010",NA,NA,NA,NA,NA,NA,NA,NA,2491,85.8831280816473,376.600294172935,"2008","2013","12-ORSK-20.6_22746439_2010_2008"
"480","12-OTSQ-2.4",22745075,2010,42.92833328,-74.66055298,NA,0,NA,"7/29/2010",NA,NA,NA,NA,NA,NA,NA,NA,2488,84.1072006164194,408.040274659539,"2008","2013","12-OTSQ-2.4_22745075_2010_2008"
"481","12-STCH-2.7",22743297,2010,43.075382,-75.212303,NA,0,NA,"7/29/2010",NA,NA,NA,NA,NA,NA,NA,NA,2500,180.397655949187,735.509621388992,"2008","2013","12-STCH-2.7_22743297_2010_2008"
"482","12-TAYL-1.3",22742619,2010,43.274183,-75.096176,NA,0,NA,"7/28/2010",NA,NA,NA,NA,NA,NA,NA,NA,2499,485.157931176744,3258.31335360332,"2008","2013","12-TAYL-1.3_22742619_2010_2008"
"483","04-BLCB-1.8",15550881,2009,42.31724167,-78.13034058,NA,0,NA,"9/7/2010","7/28/2009",NA,NA,NA,NA,NA,NA,NA,2065,124.689474289488,508.378601392062,"2008","2013","04-BLCB-1.8_15550881_2009_2008"
"484","04-BLCE-5.2",15550011,2009,42.3684082,-77.92115784,NA,0,NA,"7/24/2019","7/29/2009",NA,NA,NA,NA,NA,NA,NA,2082,51.3856564381667,225.327765338094,"2008","2013","04-BLCE-5.2_15550011_2009_2008"
"485","04-CASD-0.4",15541345,2009,42.82201004,78.0936203,NA,0,NA,"7/29/2009",NA,NA,NA,NA,NA,NA,NA,NA,2072,346.283813317963,2325.63687113992,"2008","2013","04-CASD-0.4_15541345_2009_2008"
"486","04-DICE-3.2",15540213,2009,42.759875,-77.584911,NA,0,NA,"7/29/2009",NA,NA,NA,NA,NA,NA,NA,NA,2071,51.3856564381667,225.327765338094,"2008","2013","04-DICE-3.2_15540213_2009_2008"
"487","04-DYKE-8.1",15550101,2009,42.14944458,-77.81890869,NA,0,NA,"7/28/2009",NA,NA,NA,NA,NA,NA,NA,NA,2074,51.3856564381667,225.327765338094,"2008","2013","04-DYKE-8.1_15550101_2009_2008"
"488","04-GENS_T43-3.0",15539315,2009,42.88143921,-77.79347992,NA,0,NA,"7/29/2009",NA,NA,NA,NA,NA,NA,NA,NA,2084,346.283813317963,2325.63687113992,"2008","2013","04-GENS_T43-3.0_15539315_2009_2008"
"489","04-GENS_T44-1.0",15539203,2009,42.90039063,-77.83831024,NA,0,NA,"7/29/2009",NA,NA,NA,NA,NA,NA,NA,NA,2068,346.283813317963,2325.63687113992,"2008","2013","04-GENS_T44-1.0_15539203_2009_2008"
"490","04-GENS-50.4",15539513,2009,42.82994843,-77.82592773,NA,0,NA,"7/29/2009",NA,NA,NA,NA,NA,NA,NA,NA,2076,77.7841929285946,377.364639580671,"2008","2013","04-GENS-50.4_15539513_2009_2008"
"491","04-HONY-1.4",15538999,2009,42.9781456,-77.69799805,NA,0,NA,"7/29/2009",NA,NA,NA,NA,NA,NA,NA,NA,2063,77.7841929285946,377.364639580671,"2008","2013","04-HONY-1.4_15538999_2009_2008"
"492","04-KESH-13.6",15547719,2009,42.58718109,-77.92111969,NA,0,NA,"7/29/2009",NA,NA,NA,NA,NA,NA,NA,NA,2077,51.3856564381667,225.327765338094,"2008","2013","04-KESH-13.6_15547719_2009_2008"
"493","04-LMIL-0.4",15548223,2009,42.54509735,-77.67532349,NA,0,NA,"7/29/2009",NA,NA,NA,NA,NA,NA,NA,NA,2078,124.689474289488,508.378601392062,"2008","2013","04-LMIL-0.4_15548223_2009_2008"
"494","04-OATK-16.3",15537637,2009,42.00411987,-77.9809494,NA,0,NA,"7/1/2014","7/29/2009",NA,NA,NA,NA,NA,NA,NA,2080,77.7841929285946,377.364639580671,"2008","2013","04-OATK-16.3_15537637_2009_2008"
"495","04-PHIP-0.1",15550965,2009,42.226765,-78.031189,NA,0,NA,"9/7/2010","7/28/2009",NA,NA,NA,NA,NA,NA,NA,2085,124.689474289488,508.378601392062,"2008","2013","04-PHIP-0.1_15550965_2009_2008"
"496","04-SPRG-0.3",15539065,2009,42.960163,-77.618935,NA,0,NA,"9/8/2010","7/29/2009",NA,NA,NA,NA,NA,NA,NA,2079,51.3856564381667,225.327765338094,"2008","2013","04-SPRG-0.3_15539065_2009_2008"
"497","04-SPRI-1.8",15538645,2009,43.09191895,-78.0741806,NA,0,NA,"7/29/2009",NA,NA,NA,NA,NA,NA,NA,NA,2064,124.689474289488,508.378601392062,"2008","2013","04-SPRI-1.8_15538645_2009_2008"
"498","04-STCK-0.6",15541481,2009,42.73292923,-78.1416626,NA,0,NA,"7/29/2009",NA,NA,NA,NA,NA,NA,NA,NA,2070,51.3856564381667,225.327765338094,"2008","2013","04-STCK-0.6_15541481_2009_2008"
"499","04-SUGA_T7-1.0",15547947,2009,42.52196884,-77.83081818,NA,0,NA,"7/29/2009",NA,NA,NA,NA,NA,NA,NA,NA,2066,346.283813317963,2325.63687113992,"2008","2013","04-SUGA_T7-1.0_15547947_2009_2008"
"500","04-VCAM_S-2.3",15551033,2009,42.176201,-78.144624,NA,0,NA,"7/28/2009",NA,NA,NA,NA,NA,NA,NA,NA,2081,124.689474289488,508.378601392062,"2008","2013","04-VCAM_S-2.3_15551033_2009_2008"
