"","SMAS_ID","COMID","YEAR","LAT","LONG","NOTES","MILES","BASIN","RECENT_SAMPLE_DATE","PREVIOUS_SAMPLE_DATE_1","PREVIOUS_SAMPLE_DATE_2","PREVIOUS_SAMPLE_DATE_3","PREVIOUS_SAMPLE_DATE_4","PREVIOUS_SAMPLE_DATE_5","PREVIOUS_SAMPLE_DATE_6","PREVIOUS_SAMPLE_DATE_7","X17","X1","wgt","start","end","matching"
"361","05-CHEM-15.7",8118457,2012,42.05833,-76.76056,NA,0,NA,"8/28/2017",NA,NA,NA,NA,NA,NA,NA,NA,1896,33.7408001243546,"2008","2013","05-CHEM-15.7_8118457_2012_2008"
"362","05-CHEM-28.3",8118419,2012,42.120085,-76.934201,NA,0,NA,"8/2/2012",NA,NA,NA,NA,NA,NA,NA,NA,1907,33.7408001243546,"2008","2013","05-CHEM-28.3_8118419_2012_2008"
"363","05-COHO-23.6",8118881,2012,42.36982,-77.36546,NA,0,NA,"8/23/2018","8/1/2012",NA,NA,NA,NA,NA,NA,NA,1909,33.7408001243546,"2008","2013","05-COHO-23.6_8118881_2012_2008"
"364","05-DRYR-2.4",8118147,2012,42.053908,-76.899448,"Historic site 0.22 miles from recent site",0.22,NA,"7/31/2012",NA,NA,NA,NA,NA,NA,NA,NA,1891,172.215471693403,"2008","2013","05-DRYR-2.4_8118147_2012_2008"
"365","05-GOLT-2.9",8117977,2012,42.099652,-76.756599,"Historic site 0.27 miles from recent site",0.27,NA,"7/31/2012",NA,NA,NA,NA,NA,NA,NA,NA,1908,35.5784895160767,"2008","2013","05-GOLT-2.9_8117977_2012_2008"
"366","05-MALL-0.1",8118097,2012,42.0547,-76.62339,NA,0,NA,"8/28/2017","9/10/2013","7/31/2012",NA,NA,NA,NA,NA,NA,1888,61.9752951061774,"2008","2013","05-MALL-0.1_8118097_2012_2008"
"367","05-MDCR-0.9",8118975,2012,42.29023,-77.22003,NA,0,NA,"8/29/2017","8/1/2012",NA,NA,NA,NA,NA,NA,NA,1890,35.5784895160767,"2008","2013","05-MDCR-0.9_8118975_2012_2008"
"368","05-MINK-0.4",8110809,2012,42.003609,-77.599913,NA,0,NA,"8/1/2012",NA,NA,NA,NA,NA,NA,NA,NA,1898,172.215471693403,"2008","2013","05-MINK-0.4_8110809_2012_2008"
"369","05-POSC_T5-0.9",8121477,2012,42.226545,-76.972573,NA,0.38,NA,"8/30/2022",NA,NA,NA,NA,NA,NA,NA,NA,1911,61.9752951061774,"2008","2013","05-POSC_T5-0.9_8121477_2012_2008"
"370","05-STEO-0.6",8110701,2012,42.10653,-77.1458,NA,0,NA,"7/31/2012",NA,NA,NA,NA,NA,NA,NA,NA,1887,33.7408001243546,"2008","2013","05-STEO-0.6_8110701_2012_2008"
"371","05-STEO-28.7",8110899,2012,42.25261,-77.51772,NA,0,NA,"8/9/2017","8/1/2012",NA,NA,NA,NA,NA,NA,NA,1894,33.7408001243546,"2008","2013","05-STEO-28.7_8110899_2012_2008"
"372","05-STEO-9.7",8110681,2012,42.11616,-77.29913,NA,0,NA,"8/9/2017","9/10/2013","8/1/2012","9/3/2008",NA,NA,NA,NA,NA,1910,33.7408001243546,"2008","2013","05-STEO-9.7_8110681_2012_2008"
"373","05-TRPS_T4-4.1",8110797,2012,42.05806,-77.507741,"Historic site 0.17 miles from recent site",0.17,NA,"8/1/2012",NA,NA,NA,NA,NA,NA,NA,NA,1914,172.215471693403,"2008","2013","05-TRPS_T4-4.1_8110797_2012_2008"
"374","05-TUSC-0.5",8110925,2012,42.10327,-77.23372,NA,0,NA,"8/9/2017","9/10/2013","7/31/2012",NA,NA,NA,NA,NA,NA,1903,35.5784895160767,"2008","2013","05-TUSC-0.5_8110925_2012_2008"
"375","08-BLAC-7.6",15512868,2012,43.850565,-75.313486,NA,0,NA,"7/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,1849,51.7553047522084,"2008","2013","08-BLAC-7.6_15512868_2012_2008"
"376","08-BLCK_T69-0.5",15513550,2012,43.670289,-75.376282,NA,0,NA,"7/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,1813,257.969706517709,"2008","2013","08-BLCK_T69-0.5_15513550_2012_2008"
"377","08-BLCK-105.4",15517566,2012,43.410831,-75.096664,NA,0,NA,"9/12/2017","8/20/2013","7/10/2012",NA,NA,NA,NA,NA,NA,1850,51.7553047522084,"2008","2013","08-BLCK-105.4_15517566_2012_2008"
"378","08-BLCK-88.1",15517768,2012,43.49389,-75.27583,NA,0,NA,"7/10/2012","9/30/2008","8/30/2008",NA,NA,NA,NA,NA,NA,1826,54.844876403636,"2008","2013","08-BLCK-88.1_15517768_2012_2008"
"379","08-CDON-4.1",15512824,2012,43.867568,-75.419668,NA,0,NA,"7/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,1847,257.969706517709,"2008","2013","08-CDON-4.1_15512824_2012_2008"
"380","08-CMMG-4.2",15514114,2012,43.503913,-75.203802,NA,0,NA,"7/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,1822,97.7763732281922,"2008","2013","08-CMMG-4.2_15514114_2012_2008"
"381","08-DEER_W-2.2",15514372,2012,43.750769,-75.755523,NA,0,NA,"9/13/2017","7/11/2012",NA,NA,NA,NA,NA,NA,NA,1811,97.7763732281922,"2008","2013","08-DEER_W-2.2_15514372_2012_2008"
"382","08-DEER-27.6",15513342,2012,43.723389,-75.701389,NA,0,NA,"9/13/2022","8/1/2004",NA,NA,NA,NA,NA,NA,NA,1827,97.7763732281922,"2008","2013","08-DEER-27.6_15513342_2012_2008"
"383","08-KLSY-2.0",15509074,2012,44.005521,-75.902547,NA,0,NA,"7/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,1816,97.7763732281922,"2008","2013","08-KLSY-2.0_15509074_2012_2008"
"384","08-LIZA-1.2",15512790,2012,43.870526,-75.08198,"Hisoric site 0.13 miles from recent site",0.13,NA,"7/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,1834,257.969706517709,"2008","2013","08-LIZA-1.2_15512790_2012_2008"
"385","08-MLER-1.9",15513824,2012,43.569359,-75.304085,NA,0,NA,"7/10/2012",NA,NA,NA,NA,NA,NA,NA,NA,1840,257.969706517709,"2008","2013","08-MLER-1.9_15513824_2012_2008"
"386","08-MLLL_T7-0.8",15513088,2012,43.789605,-75.54879,NA,0,NA,"9/14/2022","8/1/2004",NA,NA,NA,NA,NA,NA,NA,1799,97.7763732281922,"2008","2013","08-MLLL_T7-0.8_15513088_2012_2008"
"387","08-MOOS_S-0.1",15511482,2012,43.642502,-74.95472,NA,0,NA,"9/12/2017","7/10/2012",NA,NA,NA,NA,NA,NA,NA,1848,54.844876403636,"2008","2013","08-MOOS_S-0.1_15511482_2012_2008"
"388","08-MOOS-11.4",15515158,2012,43.605611,-75.185978,NA,0,NA,"7/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,1809,54.844876403636,"2008","2013","08-MOOS-11.4_15515158_2012_2008"
"389","08-OTTR-1.9",15513386,2012,43.724306,-75.353369,NA,0,NA,"7/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,1837,51.7553047522084,"2008","2013","08-OTTR-1.9_15513386_2012_2008"
"390","11-CAMD-1.2",22288275,2012,43.117,-73.292,NA,0,NA,"7/5/2012",NA,NA,NA,NA,NA,NA,NA,NA,3005,135.614989966005,"2008","2013","11-CAMD-1.2_22288275_2012_2008"
"391","11-PUTA-1.0",22304473,2012,43.556,-73.992,NA,0,NA,"7/2/2012",NA,NA,NA,NA,NA,NA,NA,NA,2999,352.458888345227,"2008","2013","11-PUTA-1.0_22304473_2012_2008"
"392","11-STOE-1.6",22287947,2012,43.207,-73.793,"EPA draw 0.16 miles from recent site",0.16,NA,"7/2/2012",NA,NA,NA,NA,NA,NA,NA,NA,3009,352.458888345227,"2008","2013","11-STOE-1.6_22287947_2012_2008"
"393","11-TROD-1.6",22290311,2012,42.931,-73.813,NA,0,NA,"7/24/2012",NA,NA,NA,NA,NA,NA,NA,NA,3001,352.458888345227,"2008","2013","11-TROD-1.6_22290311_2012_2008"
"394","11-UHUD-98.3",22304893,2012,43.66167,-73.89861,"EPA draw 0.28 miles from recent site",0.28,NA,"9/5/2012","7/3/2012",NA,NA,NA,NA,NA,NA,NA,3011,82.9591317899174,"2008","2013","11-UHUD-98.3_22304893_2012_2008"
"395","13-BASC-4.7",6189556,2012,42.412777,-74.035835,NA,0,NA,"7/20/2022",NA,NA,NA,NA,NA,NA,NA,NA,2431,110.590914323561,"2008","2013","13-BASC-4.7_6189556_2012_2008"
"396","13-BEEC-1.4",6217664,2012,41.287502,-74.0225,NA,0,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2394,495.882965831612,"2008","2013","13-BEEC-1.4_6217664_2012_2008"
"397","13-CATS-10.9",6188486,2012,42.278889,-73.959724,NA,0,NA,"9/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,2403,87.0800152985541,"2008","2013","13-CATS-10.9_6188486_2012_2008"
"398","13-CATS-32.8",900670001,2012,42.470001,-74.245003,NA,0,NA,"9/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,2407,87.0800152985541,"2008","2013","13-CATS-32.8_900670001_2012_2008"
"399","13-GIDN-4.9",6213094,2012,41.553012,-74.043207,NA,0,NA,"7/17/2013","9/12/2012",NA,NA,NA,NA,NA,NA,NA,2429,210.756058784869,"2008","2013","13-GIDN-4.9_6213094_2012_2008"
"400","13-IDLE-0.8",6217730,2012,41.443981,-74.027293,NA,0,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2413,210.756058784869,"2008","2013","13-IDLE-0.8_6217730_2012_2008"
"401","13-KIND-12.1",6188274,2012,42.405143,-73.648671,"Historic site 0.22 miles from recent site",0.22,NA,"9/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,2412,87.0800152985541,"2008","2013","13-KIND-12.1_6188274_2012_2008"
"402","13-KIND-24.4",6188122,2012,42.494446,-73.546944,"Historic site 0.34 miles from recent site",0.34,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2439,110.590914323561,"2008","2013","13-KIND-24.4_6188122_2012_2008"
"403","13-LONG-2.0",6203300,2012,41.253445,-74.308281,NA,0,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2430,110.590914323561,"2008","2013","13-LONG-2.0_6203300_2012_2008"
"404","13-LONG-5.9",6202996,2012,41.21269,-74.335577,NA,0,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2414,110.590914323561,"2008","2013","13-LONG-5.9_6202996_2012_2008"
"405","13-MNGO_S-1.1",6230336,2012,41.194994,-74.039176,NA,0,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2410,110.590914323561,"2008","2013","13-MNGO_S-1.1_6230336_2012_2008"
"406","13-MURS-3.5",6188444,2012,42.318492,-73.814871,"Historic site 0.18 miles from recent site",0.18,NA,"9/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,2443,210.756058784869,"2008","2013","13-MURS-3.5_6188444_2012_2008"
"407","13-MUSC_T4-1.6",6227202,2012,41.374622,-73.758651,NA,0,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2418,495.882965831612,"2008","2013","13-MUSC_T4-1.6_6227202_2012_2008"
"408","13-MUSC-3.8",6227578,2012,41.286945,-73.753334,NA,0,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2438,110.590914323561,"2008","2013","13-MUSC-3.8_6227578_2012_2008"
"409","13-NORM-16.9",6185846,2012,42.678333,-73.906113,"Historic site 0.21 miles from recent site",0.21,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2427,87.0800152985541,"2008","2013","13-NORM-16.9_6185846_2012_2008"
"410","13-NORM-7.5",6186102,2012,42.648429,-73.849179,NA,0,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2411,87.0800152985541,"2008","2013","13-NORM-7.5_6186102_2012_2008"
"411","13-PEEK-8.2",6227256,2012,41.372792,-73.832949,"Historic site 0.35 miles fromr recent site",0.35,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2444,110.590914323561,"2008","2013","13-PEEK-8.2_6227256_2012_2008"
"412","13-POCA-3.1",6228372,2012,41.108407,-73.845391,NA,0,NA,"9/12/2012",NA,NA,NA,NA,NA,NA,NA,NA,2406,110.590914323561,"2008","2013","13-POCA-3.1_6228372_2012_2008"
"413","13-POCH-3.6",6203296,2012,41.275555,-74.471947,NA,0,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2398,87.0800152985541,"2008","2013","13-POCH-3.6_6203296_2012_2008"
"414","13-ROND-51.2",6199784,2012,41.887779,-74.465836,NA,0,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2402,210.756058784869,"2008","2013","13-ROND-51.2_6199784_2012_2008"
"415","13-RUTG-1.5",6202366,2012,41.335792,-74.487986,NA,0,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2442,87.0800152985541,"2008","2013","13-RUTG-1.5_6202366_2012_2008"
"416","13-SKIL-4.7",6189672,2012,42.00888,-74.064708,NA,0,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2432,210.756058784869,"2008","2013","13-SKIL-4.7_6189672_2012_2008"
"417","13-SPRO-16.4",6211910,2012,41.71605,-73.755239,NA,0,NA,"9/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,2421,110.590914323561,"2008","2013","13-SPRO-16.4_6211910_2012_2008"
"418","13-TAGH-9.4",6188732,2012,42.125539,-73.721999,NA,0,NA,"7/17/2013","9/11/2012",NA,NA,NA,NA,NA,NA,NA,2435,210.756058784869,"2008","2013","13-TAGH-9.4_6188732_2012_2008"
"419","13-TINW-1.6",6200104,2012,41.561111,-74.183334,NA,0,NA,"7/18/2013","9/13/2012",NA,NA,NA,NA,NA,NA,NA,2441,210.756058784869,"2008","2013","13-TINW-1.6_6200104_2012_2008"
"420","13-TMIL-6.0",6189534,2012,42.47528,-74.13167,NA,0,NA,"9/11/2012",NA,NA,NA,NA,NA,NA,NA,NA,2419,210.756058784869,"2008","2013","13-TMIL-6.0_6189534_2012_2008"
"421","13-WALK_T47-0.5",6201806,2012,41.4575,-74.326942,NA,0,NA,"9/13/2012",NA,NA,NA,NA,NA,NA,NA,NA,2393,210.756058784869,"2008","2013","13-WALK_T47-0.5_6201806_2012_2008"
"422","02-ALGY-21.1",8969870,2011,42.154537,-78.703545,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1664,30.8331799234452,"2008","2013","02-ALGY-21.1_8969870_2011_2008"
"423","02-BIGI-0.7",15444827,2011,42.268,-79.476,NA,0,NA,"7/26/2011",NA,NA,NA,NA,NA,NA,NA,NA,1726,197.648897746884,"2008","2013","02-BIGI-0.7_15444827_2011_2008"
"424","02-BLHL-0.5",8969208,2011,42.112,-78.436,NA,0,NA,"7/19/2012","7/28/2011",NA,NA,NA,NA,NA,NA,NA,1657,60.1172926214525,"2008","2013","02-BLHL-0.5_8969208_2011_2008"
"425","02-BOYC-0.9",8969660,2011,42.337,-78.48,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1649,197.648897746884,"2008","2013","02-BOYC-0.9_8969660_2011_2008"
"426","02-CASS-2.3",15444961,2011,42.096531,-79.156738,NA,0,NA,"9/16/2021",NA,NA,NA,NA,NA,NA,NA,NA,1647,30.8331799234452,"2008","2013","02-CASS-2.3_15444961_2011_2008"
"427","02-CHRY_T2-2.6",15444789,2011,42.297,-79.145,NA,0,NA,"7/26/2011",NA,NA,NA,NA,NA,NA,NA,NA,1642,197.648897746884,"2008","2013","02-CHRY_T2-2.6_15444789_2011_2008"
"428","02-FIVE-9.3",8968978,2011,42.193,-78.472,NA,0,NA,"7/28/2011",NA,NA,NA,NA,NA,NA,NA,NA,1653,60.1172926214525,"2008","2013","02-FIVE-9.3_8968978_2011_2008"
"429","02-FORA_W-0.5",8969780,2011,42.059,-78.501,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1661,60.1172926214525,"2008","2013","02-FORA_W-0.5_8969780_2011_2008"
"430","02-FREN-3.4",9049197,2011,42.037,-79.722,NA,0,NA,"7/26/2011",NA,NA,NA,NA,NA,NA,NA,NA,1656,36.9037966496173,"2008","2013","02-FREN-3.4_9049197_2011_2008"
"431","02-ISCH-15.1",8968636,2011,42.336643,-78.463852,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1665,36.9037966496173,"2008","2013","02-ISCH-15.1_8968636_2011_2008"
"432","02-LEON-1.8",8969458,2011,42.035,-78.625,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1654,197.648897746884,"2008","2013","02-LEON-1.8_8969458_2011_2008"
"433","02-LVAL-5.7",8969698,2011,42.227,-78.763,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1696,60.1172926214525,"2008","2013","02-LVAL-5.7_8969698_2011_2008"
"434","02-SLAB-5.4",15444709,2011,42.409,-79.037,NA,0,NA,"7/26/2011",NA,NA,NA,NA,NA,NA,NA,NA,1650,197.648897746884,"2008","2013","02-SLAB-5.4_15444709_2011_2008"
"435","02-SOMM-3.2",8968736,2011,42.288,-78.606,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1652,197.648897746884,"2008","2013","02-SOMM-3.2_8968736_2011_2008"
"436","02-WANG-31.9",15444871,2011,42.206,-79.017,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1644,30.8331799234452,"2008","2013","02-WANG-31.9_15444871_2011_2008"
"437","02-WANG-43.4",15444761,2011,42.333,-79.045,NA,0,NA,"7/26/2011",NA,NA,NA,NA,NA,NA,NA,NA,1658,36.9037966496173,"2008","2013","02-WANG-43.4_15444761_2011_2008"
"438","02-WAYO-2.3",8974650,2011,42.007465,-78.327591,NA,0,NA,"7/28/2011",NA,NA,NA,NA,NA,NA,NA,NA,1645,30.8331799234452,"2008","2013","02-WAYO-2.3_8974650_2011_2008"
"439","02-WILO-0.8",8968988,2011,42.192,-78.604,NA,0,NA,"7/27/2011",NA,NA,NA,NA,NA,NA,NA,NA,1648,60.1172926214525,"2008","2013","02-WILO-0.8_8968988_2011_2008"
"440","07-BLAV_T4-4.6",22023542,2011,43.172,-75.646,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2688,773.527091338383,"2008","2013","07-BLAV_T4-4.6_22023542_2011_2008"
"441","07-BNUT_T25-1.4",22027256,2011,42.924,-76.082,NA,0,NA,"9/2/2011",NA,NA,NA,NA,NA,NA,NA,NA,2683,773.527091338383,"2008","2013","07-BNUT_T25-1.4_22027256_2011_2008"
"442","07-BUXT_T3-1.5",22025552,2011,43.266,-76.232,NA,0,NA,"9/21/2011",NA,NA,NA,NA,NA,NA,NA,NA,2687,773.527091338383,"2008","2013","07-BUXT_T3-1.5_22025552_2011_2008"
"443","07-CANA-26.8",21981225,2011,42.94361115,-77.2216568,NA,0,NA,"8/31/2011",NA,NA,NA,NA,NA,NA,NA,NA,2677,135.425219504655,"2008","2013","07-CANA-26.8_21981225_2011_2008"
"444","07-CASC-0.8",21984069,2011,42.4458313,-76.50027466,NA,0,NA,"9/1/2011",NA,NA,NA,NA,NA,NA,NA,NA,2686,135.425219504655,"2008","2013","07-CASC-0.8_21984069_2011_2008"
"445","07-CHIT-32.0",22026472,2011,42.958,-75.832,NA,0,NA,"9/2/2011",NA,NA,NA,NA,NA,NA,NA,NA,2679,135.425219504655,"2008","2013","07-CHIT-32.0_22026472_2011_2008"
"446","07-FISO-11.2",30821241,2011,43.36,-76.278,NA,0,NA,"9/21/2011",NA,NA,NA,NA,NA,NA,NA,NA,2676,773.527091338383,"2008","2013","07-FISO-11.2_30821241_2011_2008"
"447","07-FSHO_E-18.4",22022878,2011,43.461,-75.597,NA,0,NA,"9/22/2011",NA,NA,NA,NA,NA,NA,NA,NA,2692,110.170549274798,"2008","2013","07-FSHO_E-18.4_22022878_2011_2008"
"448","07-FSHO_W-19.5",22022956,2011,43.436,-75.89,NA,0,NA,"9/21/2011",NA,NA,NA,NA,NA,NA,NA,NA,2664,135.425219504655,"2008","2013","07-FSHO_W-19.5_22022956_2011_2008"
"449","07-GLNK_T19-0.1",21983441,2011,42.394,-76.971,NA,0,NA,"9/20/2011",NA,NA,NA,NA,NA,NA,NA,NA,2663,773.527091338383,"2008","2013","07-GLNK_T19-0.1_21983441_2011_2008"
"450","07-GNAR-13.7",21975947,2011,43.08733368,-77.15396118,NA,0,NA,"8/31/2022",NA,NA,NA,NA,NA,NA,NA,NA,2693,110.170549274798,"2008","2013","07-GNAR-13.7_21975947_2011_2008"
"451","07-INDA_T3-0.5",21978133,2011,42.7,-76.865,NA,0,NA,"9/1/2011",NA,NA,NA,NA,NA,NA,NA,NA,2674,259.225130094749,"2008","2013","07-INDA_T3-0.5_21978133_2011_2008"
"452","07-MENT-2.4",21981461,2011,42.816,-77.328,NA,0,NA,"9/20/2011",NA,NA,NA,NA,NA,NA,NA,NA,2661,259.225130094749,"2008","2013","07-MENT-2.4_21981461_2011_2008"
"453","07-POBK_T4-1.5",21979267,2011,42.972,-76.927,NA,0,NA,"8/31/2011",NA,NA,NA,NA,NA,NA,NA,NA,2669,773.527091338383,"2008","2013","07-POBK_T4-1.5_21979267_2011_2008"
"454","07-PUTN_T36-9.7",21979307,2011,42.947,-76.487,NA,0,NA,"9/21/2011",NA,NA,NA,NA,NA,NA,NA,NA,2682,773.527091338383,"2008","2013","07-PUTN_T36-9.7_21979307_2011_2008"
"455","07-RATG-0.7",21977559,2011,42.859,-76.155,"EPA draw 0.43 miles from recent site",0.43,NA,"9/2/2011",NA,NA,NA,NA,NA,NA,NA,NA,2667,135.425219504655,"2008","2013","07-RATG-0.7_21977559_2011_2008"
"456","07-SENP_T33-0.7",21982215,2011,42.749,-77.346,NA,0,NA,"9/20/2011",NA,NA,NA,NA,NA,NA,NA,NA,2673,259.225130094749,"2008","2013","07-SENP_T33-0.7_21982215_2011_2008"
"457","07-SMIL_T3-0.9",21979101,2011,42.506,-76.816,NA,0,NA,"9/1/2011",NA,NA,NA,NA,NA,NA,NA,NA,2659,773.527091338383,"2008","2013","07-SMIL_T3-0.9_21979101_2011_2008"
"458","07-SMON-18.8",21978031,2011,42.733,-76.561,NA,0,NA,"7/26/2016","9/1/2011",NA,NA,NA,NA,NA,NA,NA,2666,259.225130094749,"2008","2013","07-SMON-18.8_21978031_2011_2008"
"459","07-TGHN-9.6",21982967,2011,42.483,-76.7,NA,0,NA,"8/8/2012","9/1/2011",NA,NA,NA,NA,NA,NA,NA,2670,135.425219504655,"2008","2013","07-TGHN-9.6_21982967_2011_2008"
"460","07-TKEU-0.3",21981955,2011,42.596,-77.155,NA,0,NA,"9/20/2011",NA,NA,NA,NA,NA,NA,NA,NA,2689,773.527091338383,"2008","2013","07-TKEU-0.3_21981955_2011_2008"
"461","07-WEST_T23-1.8",21981603,2011,42.747,-77.21,NA,0,NA,"9/20/2011",NA,NA,NA,NA,NA,NA,NA,NA,2681,773.527091338383,"2008","2013","07-WEST_T23-1.8_21981603_2011_2008"
"462","01-CATT-46.9",15581595,2010,42.5113,-78.584965,"Cattaraugus Creek",0,NA,"9/16/2020","8/25/2010",NA,NA,NA,NA,NA,NA,NA,2574,76.0460015421734,"2008","2013","01-CATT-46.9_15581595_2010_2008"
"463","01-ELLI-28.4",15569069,2010,42.93486786,-78.55231476,"Ellicott Creek",0,NA,"8/25/2010",NA,NA,NA,NA,NA,NA,NA,NA,2575,76.0460015421734,"2008","2013","01-ELLI-28.4_15569069_2010_2008"
"464","01-HAMP-1.2",15575523,2010,42.69138718,-78.83416748,"Hampton Brook",0,NA,"9/2/2010",NA,NA,NA,NA,NA,NA,NA,NA,2579,122.509691934728,"2008","2013","01-HAMP-1.2_15575523_2010_2008"
"465","01-HYCK-0.9",9840078,2010,42.489222,-79.311322,"Hyde Creek",0,NA,"9/1/2010",NA,NA,NA,NA,NA,NA,NA,NA,2584,349.098160563317,"2008","2013","01-HYCK-0.9_9840078_2010_2008"
"466","01-MURD_T4-1.2",15567753,2010,43.008063,-78.423572,"Murder Creek",0,NA,"8/31/2010",NA,NA,NA,NA,NA,NA,NA,NA,2581,122.509691934728,"2008","2013","01-MURD_T4-1.2_15567753_2010_2008"
"467","01-SABO_N-0.6",15574827,2010,42.868622,-78.685615,"Slate Bottom Creek",0,NA,"8/25/2010",NA,NA,NA,NA,NA,NA,NA,NA,2587,122.509691934728,"2008","2013","01-SABO_N-0.6_15574827_2010_2008"
"468","01-SPEN-1.5",15576193,2010,42.577836,-78.621276,"Spencer Brook",0,NA,"8/25/2010",NA,NA,NA,NA,NA,NA,NA,NA,2588,122.509691934728,"2008","2013","01-SPEN-1.5_15576193_2010_2008"
"469","01-TEES_T4-1.4",15575997,2010,42.620972,-78.811098,"Historical site 0.32 miles from recent site",0.32,NA,"8/25/2010",NA,NA,NA,NA,NA,NA,NA,NA,2576,122.509691934728,"2008","2013","01-TEES_T4-1.4_15575997_2010_2008"
"470","01-TONA-34.4",15567303,2010,43.087013,-78.537031,"Historical site 0.13 miles from recent site",0.13,NA,"8/31/2010",NA,NA,NA,NA,NA,NA,NA,NA,2573,76.0460015421734,"2008","2013","01-TONA-34.4_15567303_2010_2008"
"471","03-JEDO-1.4",15559951,2010,43.27957,-78.455781,"Jedo Creek",0,NA,"7/21/2015","8/24/2010",NA,NA,NA,NA,NA,NA,NA,2309,103.043560788405,"2008","2013","03-JEDO-1.4_15559951_2010_2008"
"472","12-BVRC-1.3",3246950,2010,42.64361191,-74.13194275,NA,0,NA,"7/29/2010",NA,NA,NA,NA,NA,NA,NA,NA,2496,85.8831280816473,"2008","2013","12-BVRC-1.3_3246950_2010_2008"
"473","12-CAYA_T3-0.7",22744831,2010,42.968746,-74.407861,NA,0,NA,"7/29/2010",NA,NA,NA,NA,NA,NA,NA,NA,2492,485.157931176744,"2008","2013","12-CAYA_T3-0.7_22744831_2010_2008"
"474","12-FOX-6.1",3246154,2010,42.6614,-74.229246,"Historic site 0.12 from recent site",0.12,NA,"7/29/2010",NA,NA,NA,NA,NA,NA,NA,NA,2480,84.1072006164194,"2008","2013","12-FOX-6.1_3246154_2010_2008"
"475","12-FULM-3.8",22744741,2010,42.977087,-74.975659,NA,0,NA,"7/29/2010",NA,NA,NA,NA,NA,NA,NA,NA,2495,85.8831280816473,"2008","2013","12-FULM-3.8_22744741_2010_2008"
"476","12-MCQU-2.7",22744719,2010,42.976968,-74.220136,NA,0,NA,"7/27/2010",NA,NA,NA,NA,NA,NA,NA,NA,2488,180.397655949187,"2008","2013","12-MCQU-2.7_22744719_2010_2008"
"477","12-MOYR-5.1",22743417,2010,43.015994,-75.135729,NA,0,NA,"7/29/2010",NA,NA,NA,NA,NA,NA,NA,NA,2483,180.397655949187,"2008","2013","12-MOYR-5.1_22743417_2010_2008"
"478","12-NCHU-3.2",22744897,2010,42.96166611,-74.17333221,NA,0,NA,"10/6/2011","8/11/2011","7/27/2010",NA,NA,NA,NA,NA,NA,2500,85.8831280816473,"2008","2013","12-NCHU-3.2_22744897_2010_2008"
"479","12-ORSK_T16-0.6",22743247,2010,43.069026,-75.372781,"Historical site 0.20 miles from recent site",0.2,NA,"7/29/2010",NA,NA,NA,NA,NA,NA,NA,NA,2494,180.397655949187,"2008","2013","12-ORSK_T16-0.6_22743247_2010_2008"
